,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
64,169143411650,0.025817900000000005,-0.135986,-0.11938499999999999,0.9831540000000001,0.5922850000000001,0.318359,0.7016600000000001,-40.125,9.5,10.8125,0.08633660000000001,-0.264293,-0.253161
65,169143434761,0.0258789,-0.13763399999999998,-0.117676,0.983093,0.607422,0.313965,0.769043,-14.1875,17.5,12.0625,0.08645900000000001,-0.26771,-0.2499
66,169143455852,0.0322876,-0.139343,-0.115479,0.9829100000000001,0.594727,0.319824,0.812988,22.75,19.875,9.5,0.0994062,-0.269725,-0.24737800000000001
67,169143472172,0.0409546,-0.14032,-0.114624,0.9825440000000001,0.5825199999999999,0.347656,0.8647459999999999,33.5,22.9375,-0.1875,0.11713699999999999,-0.269606,-0.248153
68,169143502289,0.051574699999999994,-0.140625,-0.115479,0.981934,0.532227,0.35693400000000003,0.885742,43.75,24.1875,-11.8125,0.13914300000000002,-0.267434,-0.25287
69,169143515970,0.06072999999999999,-0.140625,-0.117493,0.98114,0.430176,0.375488,0.9287110000000001,34.875,16.4375,-16.9375,0.158371,-0.264757,-0.25947800000000004
70,169143539823,0.06530760000000001,-0.14093,-0.12213099999999999,0.9802860000000001,0.322266,0.380371,0.922852,7.5625,3.75,-26.75,0.169071,-0.263386,-0.27034600000000003
71,169143570460,0.06604,-0.141602,-0.129944,0.979126,0.24706999999999998,0.316895,0.9785159999999999,-11.1875,-8.625,-42.125,0.172907,-0.26315500000000003,-0.28682199999999997
72,169143576052,0.06530760000000001,-0.14361600000000002,-0.14056400000000002,0.977417,0.17236300000000002,0.23290999999999998,1.04492,-13.75,-24.875,-57.375,0.175034,-0.265493,-0.309094
73,169143591597,0.0651245,-0.147034,-0.15387,0.974915,0.09716799999999999,0.182617,1.04736,-7.9375,-39.5625,-72.8125,0.17966500000000002,-0.269915,-0.33753299999999997
74,169143614857,0.065979,-0.1521,-0.170227,0.9713129999999999,-0.00146484,0.205078,1.06641,-3.8125,-57.25,-89.625,0.188171,-0.27652,-0.373217
75,169143635820,0.06488039999999999,-0.161987,-0.18927,0.966309,-0.0664062,0.212891,1.08154,-11.4375,-74.3125,-104.81200000000001,0.19625599999999999,-0.292659,-0.41586599999999996
76,169143651631,0.0627441,-0.173584,-0.21087600000000004,0.9599,-0.052246100000000004,0.13183599999999998,1.11035,-15.4375,-87.375,-119.68799999999999,0.204909,-0.311812,-0.46479799999999993
77,169143674816,0.062194799999999995,-0.185669,-0.233765,0.952332,-0.039550800000000004,0.0834961,1.1220700000000001,-5.9375,-89.875,-129.25,0.218756,-0.330545,-0.518008
78,169143697827,0.0628052,-0.197571,-0.256775,0.9439700000000001,-0.024414099999999998,0.0766602,1.0835,0.375,-88.125,-132.75,0.23623200000000003,-0.347713,-0.572853
79,169143727248,0.0637207,-0.208008,-0.279358,0.9351809999999999,0.00341797,0.036621100000000004,1.03613,1.25,-79.625,-132.312,0.254377,-0.361254,-0.6272270000000001
80,169143734100,0.06469730000000001,-0.217102,-0.301453,0.9261469999999999,0.00488281,-0.0332031,0.991699,1.5,-72.25,-130.938,0.27246,-0.371626,-0.680844
81,169143755854,0.0675659,-0.226379,-0.322144,0.916748,0.0219727,-0.00976562,0.9404299999999999,13.5,-69.5,-126.25,0.29478200000000004,-0.380661,-0.733042
82,169143771611,0.0710449,-0.235657,-0.341675,0.906982,0.046875,-0.015625,0.9375,18.375,-68.125,-121.93799999999999,0.318637,-0.38863400000000003,-0.783734
83,169143794133,0.0749512,-0.243652,-0.36084,0.8970950000000001,0.138672,-0.00830078,0.925781,19.125,-59.5,-121.75,0.342606,-0.393115,-0.833707
84,169143816004,0.079834,-0.250366,-0.37854,0.887451,0.21581999999999998,0.036621100000000004,0.914551,23.25,-48.125,-115.81200000000001,0.366921,-0.394054,-0.8803489999999999
85,169143831637,0.085083,-0.256042,-0.393921,0.878662,0.223633,0.0913086,0.901855,25.125,-40.1875,-103.0,0.390032,-0.392953,-0.921515
86,169143854106,0.0863037,-0.259521,-0.40820300000000004,0.870972,0.212891,0.16748,0.793457,6.625,-41.8125,-90.1875,0.402658,-0.391541,-0.95747
87,169143875966,0.08251950000000001,-0.262878,-0.422241,0.8635860000000001,0.24706999999999998,0.143066,0.780762,-17.0,-50.0625,-82.25,0.405907,-0.394504,-0.991715
88,169143891633,0.0769043,-0.266296,-0.43512,0.8566280000000001,0.344727,0.06738279999999999,0.783691,-19.9375,-48.125,-77.5,0.40567,-0.399881,-1.02325
